source_split,image_path,mask_path,mask_exists,height,width,channels,defect_pixels,class,dataset_split
train,data/raw/kolektor-sdd2/train/11090.png,data/raw/kolektor-sdd2/train/11090_GT.png,True,628,220,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11091.png,data/raw/kolektor-sdd2/train/11091_GT.png,True,645,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11092.png,data/raw/kolektor-sdd2/train/11092_GT.png,True,639,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11093.png,data/raw/kolektor-sdd2/train/11093_GT.png,True,647,236,3,650,defect,train
train,data/raw/kolektor-sdd2/train/11094.png,data/raw/kolektor-sdd2/train/11094_GT.png,True,637,229,3,1117,defect,train
train,data/raw/kolektor-sdd2/train/11095.png,data/raw/kolektor-sdd2/train/11095_GT.png,True,641,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11096.png,data/raw/kolektor-sdd2/train/11096_GT.png,True,635,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11097.png,data/raw/kolektor-sdd2/train/11097_GT.png,True,649,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11098.png,data/raw/kolektor-sdd2/train/11098_GT.png,True,642,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11099.png,data/raw/kolektor-sdd2/train/11099_GT.png,True,635,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11100.png,data/raw/kolektor-sdd2/train/11100_GT.png,True,636,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11101.png,data/raw/kolektor-sdd2/train/11101_GT.png,True,634,229,3,13146,defect,train
train,data/raw/kolektor-sdd2/train/11102.png,data/raw/kolektor-sdd2/train/11102_GT.png,True,630,217,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11103.png,data/raw/kolektor-sdd2/train/11103_GT.png,True,635,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11104.png,data/raw/kolektor-sdd2/train/11104_GT.png,True,645,235,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11105.png,data/raw/kolektor-sdd2/train/11105_GT.png,True,627,184,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11106.png,data/raw/kolektor-sdd2/train/11106_GT.png,True,633,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11107.png,data/raw/kolektor-sdd2/train/11107_GT.png,True,633,222,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11108.png,data/raw/kolektor-sdd2/train/11108_GT.png,True,642,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11109.png,data/raw/kolektor-sdd2/train/11109_GT.png,True,634,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11110.png,data/raw/kolektor-sdd2/train/11110_GT.png,True,641,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11111.png,data/raw/kolektor-sdd2/train/11111_GT.png,True,628,238,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11112.png,data/raw/kolektor-sdd2/train/11112_GT.png,True,635,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11113.png,data/raw/kolektor-sdd2/train/11113_GT.png,True,630,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11114.png,data/raw/kolektor-sdd2/train/11114_GT.png,True,644,238,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11115.png,data/raw/kolektor-sdd2/train/11115_GT.png,True,635,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11116.png,data/raw/kolektor-sdd2/train/11116_GT.png,True,640,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11117.png,data/raw/kolektor-sdd2/train/11117_GT.png,True,623,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11118.png,data/raw/kolektor-sdd2/train/11118_GT.png,True,637,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11119.png,data/raw/kolektor-sdd2/train/11119_GT.png,True,639,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11120.png,data/raw/kolektor-sdd2/train/11120_GT.png,True,647,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11121.png,data/raw/kolektor-sdd2/train/11121_GT.png,True,653,239,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11122.png,data/raw/kolektor-sdd2/train/11122_GT.png,True,636,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11123.png,data/raw/kolektor-sdd2/train/11123_GT.png,True,644,211,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11124.png,data/raw/kolektor-sdd2/train/11124_GT.png,True,638,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11125.png,data/raw/kolektor-sdd2/train/11125_GT.png,True,636,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11126.png,data/raw/kolektor-sdd2/train/11126_GT.png,True,650,211,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11127.png,data/raw/kolektor-sdd2/train/11127_GT.png,True,641,238,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11128.png,data/raw/kolektor-sdd2/train/11128_GT.png,True,652,236,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11129.png,data/raw/kolektor-sdd2/train/11129_GT.png,True,635,236,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11130.png,data/raw/kolektor-sdd2/train/11130_GT.png,True,640,240,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11131.png,data/raw/kolektor-sdd2/train/11131_GT.png,True,639,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11132.png,data/raw/kolektor-sdd2/train/11132_GT.png,True,628,227,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11133.png,data/raw/kolektor-sdd2/train/11133_GT.png,True,633,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11134.png,data/raw/kolektor-sdd2/train/11134_GT.png,True,631,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11135.png,data/raw/kolektor-sdd2/train/11135_GT.png,True,628,229,3,1502,defect,train
train,data/raw/kolektor-sdd2/train/11136.png,data/raw/kolektor-sdd2/train/11136_GT.png,True,645,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11137.png,data/raw/kolektor-sdd2/train/11137_GT.png,True,644,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11138.png,data/raw/kolektor-sdd2/train/11138_GT.png,True,638,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11139.png,data/raw/kolektor-sdd2/train/11139_GT.png,True,631,228,3,5794,defect,train
train,data/raw/kolektor-sdd2/train/11140.png,data/raw/kolektor-sdd2/train/11140_GT.png,True,640,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11141.png,data/raw/kolektor-sdd2/train/11141_GT.png,True,649,222,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11142.png,data/raw/kolektor-sdd2/train/11142_GT.png,True,637,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11143.png,data/raw/kolektor-sdd2/train/11143_GT.png,True,642,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11144.png,data/raw/kolektor-sdd2/train/11144_GT.png,True,633,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11145.png,data/raw/kolektor-sdd2/train/11145_GT.png,True,634,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11146.png,data/raw/kolektor-sdd2/train/11146_GT.png,True,651,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11147.png,data/raw/kolektor-sdd2/train/11147_GT.png,True,638,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11148.png,data/raw/kolektor-sdd2/train/11148_GT.png,True,634,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11149.png,data/raw/kolektor-sdd2/train/11149_GT.png,True,636,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11150.png,data/raw/kolektor-sdd2/train/11150_GT.png,True,632,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11151.png,data/raw/kolektor-sdd2/train/11151_GT.png,True,638,222,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11152.png,data/raw/kolektor-sdd2/train/11152_GT.png,True,639,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11153.png,data/raw/kolektor-sdd2/train/11153_GT.png,True,631,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11154.png,data/raw/kolektor-sdd2/train/11154_GT.png,True,616,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11155.png,data/raw/kolektor-sdd2/train/11155_GT.png,True,629,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11156.png,data/raw/kolektor-sdd2/train/11156_GT.png,True,641,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11157.png,data/raw/kolektor-sdd2/train/11157_GT.png,True,623,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11158.png,data/raw/kolektor-sdd2/train/11158_GT.png,True,635,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11159.png,data/raw/kolektor-sdd2/train/11159_GT.png,True,636,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11160.png,data/raw/kolektor-sdd2/train/11160_GT.png,True,639,235,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11161.png,data/raw/kolektor-sdd2/train/11161_GT.png,True,631,225,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11162.png,data/raw/kolektor-sdd2/train/11162_GT.png,True,640,200,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11163.png,data/raw/kolektor-sdd2/train/11163_GT.png,True,638,236,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11164.png,data/raw/kolektor-sdd2/train/11164_GT.png,True,634,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11165.png,data/raw/kolektor-sdd2/train/11165_GT.png,True,637,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11166.png,data/raw/kolektor-sdd2/train/11166_GT.png,True,629,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11167.png,data/raw/kolektor-sdd2/train/11167_GT.png,True,632,226,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11168.png,data/raw/kolektor-sdd2/train/11168_GT.png,True,640,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11169.png,data/raw/kolektor-sdd2/train/11169_GT.png,True,647,235,3,532,defect,train
train,data/raw/kolektor-sdd2/train/11170.png,data/raw/kolektor-sdd2/train/11170_GT.png,True,636,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11171.png,data/raw/kolektor-sdd2/train/11171_GT.png,True,645,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11172.png,data/raw/kolektor-sdd2/train/11172_GT.png,True,636,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11173.png,data/raw/kolektor-sdd2/train/11173_GT.png,True,637,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11174.png,data/raw/kolektor-sdd2/train/11174_GT.png,True,651,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11175.png,data/raw/kolektor-sdd2/train/11175_GT.png,True,637,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11176.png,data/raw/kolektor-sdd2/train/11176_GT.png,True,638,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11177.png,data/raw/kolektor-sdd2/train/11177_GT.png,True,634,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11178.png,data/raw/kolektor-sdd2/train/11178_GT.png,True,639,233,3,7049,defect,train
train,data/raw/kolektor-sdd2/train/11179.png,data/raw/kolektor-sdd2/train/11179_GT.png,True,632,221,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11180.png,data/raw/kolektor-sdd2/train/11180_GT.png,True,638,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11181.png,data/raw/kolektor-sdd2/train/11181_GT.png,True,648,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11182.png,data/raw/kolektor-sdd2/train/11182_GT.png,True,626,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11183.png,data/raw/kolektor-sdd2/train/11183_GT.png,True,645,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11184.png,data/raw/kolektor-sdd2/train/11184_GT.png,True,638,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11185.png,data/raw/kolektor-sdd2/train/11185_GT.png,True,642,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11186.png,data/raw/kolektor-sdd2/train/11186_GT.png,True,636,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11187.png,data/raw/kolektor-sdd2/train/11187_GT.png,True,639,238,3,1249,defect,train
train,data/raw/kolektor-sdd2/train/11188.png,data/raw/kolektor-sdd2/train/11188_GT.png,True,634,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11189.png,data/raw/kolektor-sdd2/train/11189_GT.png,True,631,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11190.png,data/raw/kolektor-sdd2/train/11190_GT.png,True,637,232,3,3671,defect,train
train,data/raw/kolektor-sdd2/train/11191.png,data/raw/kolektor-sdd2/train/11191_GT.png,True,636,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11192.png,data/raw/kolektor-sdd2/train/11192_GT.png,True,637,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11193.png,data/raw/kolektor-sdd2/train/11193_GT.png,True,632,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11194.png,data/raw/kolektor-sdd2/train/11194_GT.png,True,640,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11195.png,data/raw/kolektor-sdd2/train/11195_GT.png,True,638,235,3,4356,defect,train
train,data/raw/kolektor-sdd2/train/11196.png,data/raw/kolektor-sdd2/train/11196_GT.png,True,633,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11197.png,data/raw/kolektor-sdd2/train/11197_GT.png,True,632,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11198.png,data/raw/kolektor-sdd2/train/11198_GT.png,True,632,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11199.png,data/raw/kolektor-sdd2/train/11199_GT.png,True,638,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11200.png,data/raw/kolektor-sdd2/train/11200_GT.png,True,641,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11201.png,data/raw/kolektor-sdd2/train/11201_GT.png,True,632,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11202.png,data/raw/kolektor-sdd2/train/11202_GT.png,True,632,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11203.png,data/raw/kolektor-sdd2/train/11203_GT.png,True,637,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11204.png,data/raw/kolektor-sdd2/train/11204_GT.png,True,630,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11205.png,data/raw/kolektor-sdd2/train/11205_GT.png,True,637,226,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11206.png,data/raw/kolektor-sdd2/train/11206_GT.png,True,641,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11207.png,data/raw/kolektor-sdd2/train/11207_GT.png,True,629,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11208.png,data/raw/kolektor-sdd2/train/11208_GT.png,True,643,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11209.png,data/raw/kolektor-sdd2/train/11209_GT.png,True,635,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11210.png,data/raw/kolektor-sdd2/train/11210_GT.png,True,631,222,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11211.png,data/raw/kolektor-sdd2/train/11211_GT.png,True,641,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11212.png,data/raw/kolektor-sdd2/train/11212_GT.png,True,633,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11213.png,data/raw/kolektor-sdd2/train/11213_GT.png,True,638,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11214.png,data/raw/kolektor-sdd2/train/11214_GT.png,True,637,231,3,17701,defect,train
train,data/raw/kolektor-sdd2/train/11215.png,data/raw/kolektor-sdd2/train/11215_GT.png,True,634,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11216.png,data/raw/kolektor-sdd2/train/11216_GT.png,True,629,225,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11217.png,data/raw/kolektor-sdd2/train/11217_GT.png,True,648,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11218.png,data/raw/kolektor-sdd2/train/11218_GT.png,True,631,199,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11219.png,data/raw/kolektor-sdd2/train/11219_GT.png,True,632,224,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11220.png,data/raw/kolektor-sdd2/train/11220_GT.png,True,641,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11221.png,data/raw/kolektor-sdd2/train/11221_GT.png,True,646,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11222.png,data/raw/kolektor-sdd2/train/11222_GT.png,True,630,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11223.png,data/raw/kolektor-sdd2/train/11223_GT.png,True,636,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11224.png,data/raw/kolektor-sdd2/train/11224_GT.png,True,632,225,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11225.png,data/raw/kolektor-sdd2/train/11225_GT.png,True,633,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11226.png,data/raw/kolektor-sdd2/train/11226_GT.png,True,645,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11227.png,data/raw/kolektor-sdd2/train/11227_GT.png,True,638,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11228.png,data/raw/kolektor-sdd2/train/11228_GT.png,True,639,232,3,6220,defect,train
train,data/raw/kolektor-sdd2/train/11229.png,data/raw/kolektor-sdd2/train/11229_GT.png,True,647,239,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11230.png,data/raw/kolektor-sdd2/train/11230_GT.png,True,638,234,3,62,defect,train
train,data/raw/kolektor-sdd2/train/11231.png,data/raw/kolektor-sdd2/train/11231_GT.png,True,647,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11232.png,data/raw/kolektor-sdd2/train/11232_GT.png,True,638,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11233.png,data/raw/kolektor-sdd2/train/11233_GT.png,True,647,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11234.png,data/raw/kolektor-sdd2/train/11234_GT.png,True,645,236,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11235.png,data/raw/kolektor-sdd2/train/11235_GT.png,True,639,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11236.png,data/raw/kolektor-sdd2/train/11236_GT.png,True,649,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11237.png,data/raw/kolektor-sdd2/train/11237_GT.png,True,632,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11238.png,data/raw/kolektor-sdd2/train/11238_GT.png,True,637,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11239.png,data/raw/kolektor-sdd2/train/11239_GT.png,True,641,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11240.png,data/raw/kolektor-sdd2/train/11240_GT.png,True,608,228,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11241.png,data/raw/kolektor-sdd2/train/11241_GT.png,True,642,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11242.png,data/raw/kolektor-sdd2/train/11242_GT.png,True,647,228,3,3718,defect,train
train,data/raw/kolektor-sdd2/train/11243.png,data/raw/kolektor-sdd2/train/11243_GT.png,True,639,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11244.png,data/raw/kolektor-sdd2/train/11244_GT.png,True,632,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11245.png,data/raw/kolektor-sdd2/train/11245_GT.png,True,642,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11246.png,data/raw/kolektor-sdd2/train/11246_GT.png,True,636,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11247.png,data/raw/kolektor-sdd2/train/11247_GT.png,True,634,225,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11248.png,data/raw/kolektor-sdd2/train/11248_GT.png,True,644,230,3,0,non-defect,train
